날짜,거래처,품목,수량,단가,공급가액,부가세,참조
2021-07-15,박재환,"다잘라컷팅날 @ 5""",-30,9000,270000,0,외출
2021-07-15,효인,"3M 푸른돌 #80 @ 4""*2T",400,1580,-632000,-63200,외입
2021-07-15,해인산기,입금,0,0,792000,0,입금
2021-07-14,일성철물건재,입금,0,0,983400,0,입금
2021-07-15,남향건재,"TU-PLUS 102504 @ 5""*16MM",-400,1400,560000,56000,외출
2021-07-15,남향건재,"TU-FLEX 옵셋 #36 @ 4""*3T*16MM",-400,750,300000,30000,외출
2021-07-15,TU글로벌,"TU-FLEX 옵셋 #36 @ 4""*3T*16MM",400,650,-260000,-26000,외입
2021-07-15,아리랑공구(주),입금,0,0,2832500,0,입금
2021-07-15,계룡건재,입금,0,0,2732400,0,입금
2021-07-15,건영공구철물,"티롤릿 절단석 블루 @ 4""",-200,1300,260000,26000,외출
2021-07-15,건영공구철물,"티롤릿 절단석 @ 14""",-50,3000,150000,15000,외출
2021-07-15,건영공구철물,입금,0,0,451000,0,입금
2021-07-15,리오더웨어하우스주식회사,입금,0,0,1230350,0,입금
2021-07-16,유재환,"아카시 절단석 프리미엄 @ 5""*16MM",-100,650,65000,0,외출
2021-07-16,유재환,입금,0,0,65000,0,입금
2021-07-16,박재환,"레즈본2 절단석 @ 5""",300,600,-180000,0,반품
2021-07-16,박재환,"레즈본2 절단석 @ 4""",300,500,-150000,0,반품
2021-07-16,박재환,"아카시 절단석 프리미엄 @ 5""*16MM",-100,650,65000,0,외출
2021-07-16,박재환,"아카시 절단석 프리미엄 @ 4""*16MM",-200,550,110000,0,외출
2021-07-16,대광교역,출금[결제,0,0,-3000000,0,출금
2021-07-16,신화철물,휘 KF94 황사방역마스크,-2000,150,300000,30000,외출
2021-07-16,유영찬,입금[신흥이앤씨,0,0,1410000,0,입금
2021-07-16,대광교역,출금[결제,0,0,-3000000,0,출금
2021-07-16,연무철물,입금,0,0,541200,0,입금
2021-07-17,신화철물,3M 마스크 방진2급 @ 8710L,-240,550,132000,13200,외출
2021-07-17,신화철물,3M 마스크 방진1급 @ 8822,-240,1250,300000,30000,외출
2021-07-17,계룡건재,"3M 절단석 65139(큐) @ 5""",-200,3400,680000,68000,외출
2021-07-17,계룡건재,3M 마스크 방진1급 @ 8822,-240,1250,300000,30000,외출
2021-07-17,유영찬,"티롤릿 절단석 @ 14""",-50,2700,135000,13500,외출
2021-07-17,유영찬,"레즈본 절단석 @ 16""",-25,3100,77500,7750,외출
2021-07-17,유영찬,"TU-WA 옵셋 #24 @ 4""*6T*16MM",-200,550,110000,11000,외출
2021-07-17,한국레즈본,"레즈본 절단석 @ 16""",25,3000,-75000,-7500,외입
2021-07-19,남향건재,3M 방독면 6800,-2,118000,236000,23600,외출
2021-07-19,남향건재,3M 방독면필름 6885-100,-100,500,50000,5000,외출
2021-07-19,남향건재,3M 필터 6006,-30,10000,300000,30000,외출
2021-07-19,남향건재,3M 필터 2097K @ 특급,-50,3700,185000,18500,외출
2021-07-19,ITS,3M 방독면필름 6885-100,100,500,-50000,0,외입
2021-07-19,ITS,3M 필터 6006,30,9500,-285000,0,외입
2021-07-19,고려건재,"레즈본2 절단석 @ 5""",-600,800,480000,48000,외출
2021-07-19,박재환,입금[가남철물,0,0,1560000,0,입금
2021-07-19,박재환,수당[가남철물,0,0,-300000,0,출금
2021-07-19,박재환,입금[대양합판목재,0,0,200000,0,입금
2021-07-19,박재환,수당[대양합판목재,0,0,-80000,0,출금
2021-07-19,박재환,입금[충남철물,0,0,480000,0,입금
2021-07-19,박재환,수당[충남철물,0,0,-150000,0,출금
2021-07-19,유영찬,입금[태광전기,0,0,300000,0,입금
2021-07-19,유영찬,수당[태광전기,0,0,-170000,0,출금
2021-07-16,충남철물,"아카시 절단석 프리미엄 @ 4""*16MM",-200,900,180000,0,견적
2021-07-16,충남철물,"아카시 절단석 프리미엄 @ 5""*16MM",-200,1000,200000,0,견적
2021-07-16,충남철물,"다잘라컷팅날 @ 5""",-10,10000,100000,0,견적
2021-07-19,박재환,"제일 절단석 흑돌 @ 14""",-125,2000,250000,0,외출
2021-07-19,박재환,"3M 절단석 보급형 @ 14""",-75,2000,150000,0,외출
2021-07-19,박재환,디펜코 블랙 덴탈마스크,-200,70,14000,0,외출
2021-07-19,박재환,입금,0,0,14000,0,입금
2021-07-19,신성공구,"M3 2 절단석 @ 4""",-50,600,30000,0,외출
2021-07-19,신성공구,"M3 2 절단석 @ 5""",-100,800,80000,0,외출
2021-07-19,신성공구,"아카시 절단석 프리미엄 @ 5""*16MM",-100,1000,100000,0,외출
2021-07-19,신성공구,입금,0,0,210000,0,입금
2021-07-19,행복종합상사 주식회사,"티롤릿 절단석 블루 @ 4""",-150,1400,210000,21000,견적
2021-07-19,행복종합상사 주식회사,"제일 절단석 흑돌 @ 14""",-125,2200,275000,27500,견적
2021-07-19,행복종합상사 주식회사,"3M 절단석 보급형 @ 14""",-75,2200,165000,16500,견적
2021-07-17,(유)태광전기,"다이센 절단석 하드타입 @ 5""",-200,1500,300000,30000,견적
2021-07-19,아리랑공구(주),입금,0,0,717200,0,입금
2021-07-19,동부철물,"제일 절단석 흑돌 @ 14""",-125,2200,275000,27500,외출
2021-07-19,동부철물,"제일 절단석 흑돌 @ 16""",-20,3200,64000,6400,외출
2021-07-19,동부철물,"3M 절단석 01994(new) @ 4""",-100,2200,220000,22000,외출
2021-05-11,동부철물,입금,0,0,407000,0,입금
2021-06-11,동부철물,입금,0,0,264000,0,입금
2021-07-19,신화철물,3M 장갑 수퍼그립200 @ L,-100,1550,155000,15500,외출
2021-07-19,효인,3M 장갑 수퍼그립200 @ L,100,1550,-155000,-15500,외입
2021-07-20,경진공구,디월트 임팩드라(베어툴) @ DCF887,1,136000,-136000,0,외입
2021-07-20,유영찬,"다이센 절단석 하드타입 @ 5""",-1200,650,780000,0,외출
2021-07-20,유영찬,"다이센 소프트타입 @ 5""",-1800,550,990000,0,외출
2021-07-20,유영찬,디월트 임팩드라이버 @ DCF887P2A,-1,340000,340000,0,외출
2021-07-20,유영찬,디월트 임팩드라(베어툴) @ DCF887,-1,144000,144000,0,외출
2021-07-20,구리(주)신흥이앤씨,"다이센 소프트타입 @ 5""",-1800,900,1620000,162000,견적
2021-07-20,구리(주)신흥이앤씨,"다이센 소프트타입 @ 5""",-3000,900,2700000,270000,견적
2021-07-20,금강하우스,디월트 임팩드라이버 @ DCF887P2A,-1,358000,358000,0,견적
2021-07-20,금강하우스,디월트 임팩드라(베어툴) @ DCF887,-1,154000,154000,0,견적
2021-07-20,박재환,입금[부용산건재,0,0,110000,0,입금
2021-07-20,박재환,수당[부용산건재,0,0,-20000,0,출금
2021-07-20,경진공구,출금[결제,0,0,-136000,0,출금
2021-07-20,박재환,"티롤릿 절단석 (new)블루 @ 4""",-200,1000,200000,0,외출
2021-07-20,박재환,"아카시 절단석 프리미엄 @ 4""*16MM",-100,550,55000,0,외출
2021-07-20,박재환,"아카시 절단석 프리미엄 @ 5""*16MM",-100,650,65000,0,외출
2021-07-20,박재환,"다잘라컷팅날 @ 5""",-10,9000,90000,0,외출
2021-07-20,박재환,노튼 블루파이어(생고뱅) @ 14인치,-20,1800,36000,0,외출
2021-07-20,오성건재,"3M 절단석 01994(new) @ 4""",-50,2200,110000,0,외출
2021-07-20,오성건재,"M3 2 절단석 @ 5""",-150,700,105000,0,외출
2021-07-20,오성건재,3M 장갑 수퍼그립200 @ M,-50,1580,79000,0,외출
2021-07-19,신화철물,입금,0,0,805200,0,입금
2021-07-19,풍성한상사,입금,0,0,166000,0,입금
2021-07-20,한신그레이스,"3M 절단석 01994(new) @ 4""",1000,2050,-2050000,-205000,외입
2021-07-20,효인,3M 장갑 수퍼그립200 @ M,100,1550,-155000,-15500,외입
2021-07-19,부용산건재,"다잘라컷팅날 @ 5""",-10,11000,110000,0,견적
2021-07-19,대동볼트,"다이센 절단석 하드타입 @ 5""",-600,1500,900000,90000,견적
2021-07-19,대동볼트,"티롤릿 절단석 @ 14""",-50,3200,0,0,견적
2021-07-19,대동볼트,"TU-WA 옵셋 #24 @ 4""*6T*16MM",-100,550,0,0,견적
2021-07-20,고려건재,"3M 절단석 프리미엄 @ 14""",-25,4800,120000,12000,외출
2021-07-20,한솔만물상,"제일 절단석 흑돌 @ 14""",-200,2200,440000,44000,외출
2021-07-19,ITS,출금[결제,0,0,-2000000,0,출금
2021-07-20,(주)리오통상,"티롤릿 절단석 @ 14""",-100,2700,270000,27000,외출
2021-07-20,(주)리오통상,"티롤릿 절단석 실버 @ 5""",-600,1400,840000,84000,외출
2021-07-20,(주)리오통상,"티롤릿 절단석 레드 @ 5""",-600,1400,840000,84000,외출
2021-07-20,신화철물,입금,0,0,170500,0,입금
2021-07-21,우리산업안전물산,3M 장갑 컴포트그립(GREEN) @ L,-100,1600,160000,16000,외출
2021-07-21,우리산업안전물산,3M 장갑 컴포트그립(GREEN) @ M,-100,1600,160000,16000,외출
2021-07-21,우리산업안전물산,"베스트 절단석 @ 5""",-500,500,250000,25000,외출
2021-07-21,우리산업안전물산,"3M 절단석 65139(큐) @ 5""",-100,3400,340000,34000,외출
2021-07-21,우리산업안전물산,3M 장갑 컴포트그립 @ L,-100,1550,155000,15500,외출
2021-07-21,우리산업안전물산,3M 장갑 컴포트그립 @ M,-100,1550,155000,15500,외출
2021-07-21,(주)유성건업,"제일 절단석 흑돌 @ 14""",-2000,2100,4200000,420000,외출
2021-07-21,수도철물건재,3M 필터 2097K @ 특급,-50,3700,185000,18500,외출
2021-07-21,수도철물건재,3M 필터 2091K,-50,2900,145000,14500,외출
2021-07-21,박재환,"레즈본2 절단석 @ 4""",-200,500,100000,0,외출
2021-07-21,박재환,"레즈본2 절단석 @ 5""",-200,600,120000,0,외출
2021-07-21,박재환,"아카시 절단석 프리미엄 @ 4""*16MM",-100,550,55000,0,외출
2021-07-21,박재환,"아카시 절단석 프리미엄 @ 5""*16MM",-100,650,65000,0,외출
2021-07-21,박재환,디펜코 블랙 덴탈마스크,-300,70,21000,0,외출
2021-07-21,관산철물건재,"아카시 절단석 칸 @ 5""*16MM",-300,950,285000,28500,외출
2021-07-21,유재환,"아카시 절단석 프리미엄 @ 5""*16MM",-200,650,130000,0,외출
2021-07-21,유재환,입금,0,0,130000,0,입금
2021-07-21,신평종합상사,"다이센 절단석 하드타입 @ 4""",-200,1000,200000,20000,견적
2021-07-21,에스제이텍,"다이센 절단석 하드타입 @ 5""",-100,1000,100000,10000,외출
2021-07-21,오성건재,입금,0,0,294000,0,입금
2021-07-21,효인,3M 장갑 컴포트그립(GREEN) @ L,100,1600,-160000,-16000,외입
2021-07-21,효인,3M 장갑 컴포트그립(GREEN) @ M,100,1600,-160000,-16000,외입
2021-07-21,효인,3M 장갑 컴포트그립 @ L,100,1500,-150000,-15000,외입
2021-07-21,효인,3M 장갑 컴포트그립 @ M,100,1500,-150000,-15000,외입
2021-07-22,현대철물공구건재,"3M 절단석 01994(new) @ 4""",-100,2100,210000,21000,외출
2021-07-22,현대철물공구건재,"아카시 절단석 프리미엄 @ 4""*16MM",-200,800,160000,16000,외출
2021-07-22,현대철물공구건재,"아카시 절단석 프리미엄 @ 5""*16MM",-200,1000,200000,20000,외출
2021-07-22,현대철물공구건재,"에이스 절단석 @ 14""",-50,2300,115000,11500,외출
2021-07-22,현대철물공구건재,"제일 절단석 흑돌 @ 14""",-25,2000,50000,5000,외출
2021-07-22,우리장식철물,3MRO 덴탈 블랙마스크,-200,100,20000,0,외출
2021-07-22,우리장식철물,"3M DISC 베벨 BR #180 @ 4""",-25,4000,100000,0,외출
2021-07-21,대명종합전기상사,"다이센 소프트타입 @ 5""",-100,750,75000,7500,외출
2021-07-21,대명종합전기상사,"다이센 소프트타입 @ 5""",-50,750,0,0,증정
2021-07-21,부성종합상사,"제일 연마석 흑돌 @ 4""*6T",-200,450,90000,9000,외출
2021-07-21,부성종합상사,"M3 2 절단석 @ 5""",-300,700,210000,21000,외출
2021-07-21,부성종합상사,"제일 절단석 흑돌 @ 14""",-100,2200,220000,22000,외출
2021-07-22,유림상사,"다잘라컷팅날 @ 5""",-10,9500,95000,0,외출
2021-07-22,유림상사,입금,0,0,95000,0,입금
2021-07-22,경진공구,"아카시 절단석 프리미엄 @ 5""*16MM",-600,950,570000,0,외출
2021-07-22,경진공구,디월트 DCF894P2 미드토크 임팩렌치,1,393000,-393000,0,외입
2021-07-22,유영찬,디월트 DCF894P2 미드토크 임팩렌치,-1,405000,405000,0,외출
2021-07-22,우리장식철물,"3M DISC 베벨 GR #400 @ 4""",-10,4000,40000,0,외출
2021-07-22,우리장식철물,"3M DISC 베벨 RD #320 @ 4""",-10,4000,40000,0,외출
2021-07-22,우리장식철물,"베스트 절단석 @ 5""",-100,500,50000,0,외출
2021-07-22,우리장식철물,입금,0,0,200000,0,입금
2021-07-22,유영찬,"다이센 절단석 하드타입 @ 5""",-600,650,390000,0,외출
2021-07-22,유영찬,"다이센 소프트타입 @ 5""",-600,550,330000,0,외출
2021-07-22,유영찬,"베스트 절단석 @ 14""",-50,2100,105000,0,외출
2021-07-22,유영찬,"티롤릿 절단석 @ 14""",-50,2700,135000,0,외출
2021-07-21,동부철물,입금,0,0,614900,0,입금
2021-07-22,박재환,"레즈본2 절단석 @ 4""",200,500,-100000,0,외입
2021-07-22,박재환,"레즈본2 절단석 @ 5""",200,600,-120000,0,외입
2021-07-22,박재환,"아카시 절단석 프리미엄 @ 4""*16MM",100,550,-55000,0,외입
2021-07-22,박재환,"아카시 절단석 프리미엄 @ 5""*16MM",100,650,-65000,0,외입
2021-07-22,박재환,노튼 블루파이어(생고뱅) @ 14인치,20,1800,-36000,0,외입
2021-07-22,박재환,입금,0,0,620000,0,입금
2021-07-22,박재환,수당,0,0,-184000,0,출금
2021-07-22,박재환,"다이센 절단석 하드타입 @ 4""",-200,550,110000,0,외출
2021-07-22,박재환,"티롤릿 마른날 콘크리트용 @4""",-20,4300,86000,0,외출
2021-07-21,다모아팜,"티롤릿 마른날 콘크리트용 @4""",-20,6000,120000,12000,견적
2021-07-21,중앙농약,"티롤릿 절단석 블루 @ 5""",-200,1500,300000,0,견적
2021-07-20,태신금속,"다이센 소프트타입 @ 5""",-600,900,540000,54000,견적
2021-07-20,태신금속,"베스트 절단석 @ 14""",-25,2080,0,0,견적
2021-07-20,구리(주)신흥이앤씨,"베스트 절단석 @ 14""",-25,0,0,0,견적
2021-07-20,구리(주)신흥이앤씨,"레즈본 절단석 @ 16""",-25,0,0,0,견적
2021-07-21,관산철물건재,,0,0,313500,0,입금
2021-07-22,경진공구,입금,0,0,177000,0,입금
2021-07-21,제일연마영업소,"제일 절단석 흑돌 @ 14""",2000,1950,-3900000,0,외입
2021-07-23,유영찬,"다이센 절단석 하드타입 @ 5""",-600,650,390000,0,외출
2021-07-23,유영찬,디월트 충전그라인더 @ DCG405P2,-1,372000,372000,0,외출
2021-07-23,유영찬,입금,0,0,1800000,0,입금
2021-07-22,수도철물건재,입금,0,0,363000,0,입금
2021-07-20,티롤릿코리아,계양 그라인더 @ ACT-100SN,32,0,0,0,증정
2021-07-22,석정ENG,"다이센 절단석 하드타입 @ 5""",-1200,1500,1800000,180000,견적
2021-07-22,석정ENG,디월트 DCF894P2 미드토크 임팩렌치,-1,0,0,0,견적
2021-07-23,공영공구,"3M 절단석 01994(new) @ 4""",-1500,2050,3075000,307500,외출
2021-07-23,공영공구,"아카시 절단석 프리미엄 @ 4""*16MM",-600,900,540000,54000,외출
2021-07-23,충청벤딩,3M 마스크 방진1급(접이식) @ 8955K,-100,1800,180000,18000,외출
2021-07-20,(주)한국기업,SOLO 기어렌치 SGP-24 @ 24mm,2,7648,-15296,-1530,외입
2021-07-20,(주)한국기업,SOLO 기어렌치 SGP-27 @ 27mm,2,9291,-18582,-1858,외입
2021-07-20,(주)한국기업,SOLO 기어렌치 SGP-30 @ 30mm,3,11210,-33630,-3363,외입
2021-07-20,(주)한국기업,SOLO 기어렌치 SGP-32 @ 32mm,2,12350,-24700,-2470,외입
2021-07-20,(주)한국기업,DAIWA 손타카 DT-3(H13 13mm),5,18364,-91820,-9182,외입
2021-07-20,(주)한국기업,"이화 컵휠(S/평컵플러스)K52# @ 7""*22mm",1,55893,-55893,-5589,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(22mm),2,6916,-13832,-1383,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(24mm),3,6916,-20748,-2075,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(26mm),3,7116,-21348,-2135,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(28mm),3,7116,-21348,-2135,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(32mm),2,7847,-15694,-1569,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(38mm),2,10175,-20350,-2035,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(48mm),1,15761,-15761,-1576,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(55mm),1,15761,-15761,-1576,외입
2021-07-20,(주)한국기업,동해 초경홀쓰 DH-412(65mm),1,17756,-17756,-1776,외입
2021-07-20,(주)한국기업,MORSE 롱홀쏘(바이메탈)MHS 1-1/4 @32mm,2,5938,-11876,-1188,외입
2021-07-20,(주)한국기업,MORSE 롱홀쏘(바이메탈)MHS 1-1/2 @ 38mm,2,6175,-12350,-1235,외입
2021-07-20,(주)한국기업,MORSE 롱홀쏘(바이메탈)MHS 1-7/8 @ 48mm,3,7553,-22659,-2266,외입
2021-07-23,일성철물건재,"티롤릿 절단석 @ 7""",-50,2500,125000,12500,외출
2021-07-23,일성철물건재,SOLO 기어렌치 SGP-24 @ 24mm,-2,8100,16200,1620,외출
2021-07-23,일성철물건재,SOLO 기어렌치 SGP-27 @ 27mm,-2,9800,19600,1960,외출
2021-07-23,일성철물건재,SOLO 기어렌치 SGP-30 @ 30mm,-3,12000,36000,3600,외출
2021-07-23,일성철물건재,SOLO 기어렌치 SGP-32 @ 32mm,-2,13000,26000,2600,외출
2021-07-20,(주)한국기업,TAJIMA 컷터칼 LC-650BL (25mm),10,6375,-63750,-6375,외입
2021-07-20,(주)한국기업,TAJIMA 컷터칼날 LCB-65 (1통=10ea) 25mm),10,7049,-70490,-7049,외입
2021-07-23,일성철물건재,DAIWA 손타카 DT-3(H13 13mm),-5,19500,97500,9750,외출
2021-07-23,일성철물건재,"이화 컵휠(S/평컵플러스)K52# @ 7""*22mm",-1,60000,60000,6000,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(22mm),-2,7300,14600,1460,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(24mm),-3,7300,21900,2190,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(26mm),-3,7500,22500,2250,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(28mm),-3,7500,22500,2250,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(32mm),-2,8300,16600,1660,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(38mm),-2,10800,21600,2160,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(48mm),-1,17000,17000,1700,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(55mm),-1,17000,17000,1700,외출
2021-07-23,일성철물건재,동해 초경홀쓰 DH-412(65mm),-1,19000,19000,1900,외출
2021-07-23,일성철물건재,MORSE 롱홀쏘(바이메탈)MHS 1-1/4 @32mm,-2,6300,12600,1260,외출
2021-07-23,일성철물건재,MORSE 롱홀쏘(바이메탈)MHS 1-1/2 @ 38mm,-2,6500,13000,1300,외출
2021-07-23,일성철물건재,MORSE 롱홀쏘(바이메탈)MHS 1-7/8 @ 48mm,-3,8000,24000,2400,외출
2021-07-23,일성철물건재,TAJIMA 컷터칼 LC-650BL (25mm),-10,6750,67500,6750,외출
2021-07-23,일성철물건재,TAJIMA 컷터칼날 LCB-65 (1통=10ea) 25mm),-10,7500,75000,7500,외출
2021-07-23,우리산업안전물산,3M 마스크 방진1급 @ 8822,-480,1250,600000,60000,외출
2021-07-23,에스제이텍,입금,0,0,110000,0,입금
2021-07-23,충남철물건재,"다이센 절단석 하드타입 @ 5""",-100,900,90000,9000,견적
2021-07-23,충남철물건재,"다이센 절단석 하드타입 @ 4""",-50,800,40000,4000,견적
2021-07-23,유영찬,"다이센 절단석 하드타입 @ 4""",-50,550,27500,0,외출
2021-07-23,유영찬,"다이센 절단석 하드타입 @ 5""",-100,650,65000,0,외출
2021-07-23,유영찬,택배비,-1,4000,4000,0,외출
2021-07-07,공영공구,입금,0,0,1257300,0,입금
2021-07-23,충청벤딩,"다이센 소프트타입 @ 4""",-150,600,90000,9000,외출
2021-07-23,충청벤딩,"다이센 소프트타입 @ 5""",-600,800,480000,48000,외출
2021-07-23,공영공구,입금,0,0,3976500,0,입금
2021-07-23,형제철물,"레즈본2 절단석 @ 4""",-300,700,210000,0,외출
2021-07-23,형제철물,"레즈본2 절단석 @ 5""",-300,800,240000,0,외출
2021-06-19,형제철물,입금,0,0,1000000,0,입금
2021-06-19,형제철물,할인,0,0,7500,0,입금
2021-07-23,영진건재,"3M 절단석 01994(new) @ 4""",-100,2200,220000,0,외출
2021-07-23,영진건재,"3M 절단석 프리미엄 @ 14""",-25,4800,120000,0,외출
2021-07-23,영진건재,"다잘라컷팅날 @ 4""",-10,8500,85000,0,외출
2021-07-23,영진건재,"다잘라컷팅날 @ 5""",-10,10500,105000,0,외출
2021-07-23,영진건재,"페어드 절단석 @ 5""",-400,1600,640000,0,외출
2021-07-23,영진건재,입금,0,0,1170000,0,입금
2021-07-23,전일안전공구,휘 KF94 황사방역마스크,-700,120,84000,8400,외출
2021-07-23,동보건재,"레즈본2 절단석 @ 5""",-200,800,160000,0,외출
2021-07-23,동보건재,입금,0,0,160000,0,입금
2021-07-23,ITS,3M 마스크 방진1급 @ 8822,720,1150,-828000,0,외입
2021-07-24,아시아예장,"티롤릿 절단석 블루 @ 5""",-100,1800,180000,18000,외출
2021-07-24,아시아예장,"티롤릿 절단석 @ 14""",-25,3500,87500,8750,외출
2021-07-24,한신그레이스,"3M 황금돌 #80 @ 4""*2.5T",200,1490,-298000,-29800,외입
2021-07-24,한신그레이스,"3M 황금돌 #80 @ 4""*2.5T",20,0,0,0,보상
2021-07-24,블랙불코리아,"다잘라컷팅날 @ 4""",40,6500,-260000,-26000,외입
2021-07-24,블랙불코리아,"다잘라컷팅날 @ 5""",60,8500,-510000,-51000,외입
2021-07-26,블랙불코리아,출금[결제,0,0,-1911250,0,출금
2021-07-26,효인,출금[결제,0,0,-1718200,0,출금
2021-07-26,(주)우리종합금속,출금[결제,0,0,-495000,0,출금
2021-07-26,한국레즈본(다이센),출금[결제,0,0,-2376000,0,출금
2021-07-26,한국레즈본,출금[결제,0,0,-82500,0,출금
2021-07-26,우리산업안전물산,"아카시 절단석 프리미엄 @ 5""*16MM",-600,1200,720000,72000,외출
2021-07-26,대명종합전기상사,"다이센 소프트타입 @ 5""",-600,750,450000,45000,외출
2021-07-26,용건재,"제일 연마석 흑돌 @ 4""*6T",-2000,450,900000,90000,외출
2021-07-26,(주)진성이엔씨,"TU-PLUS 101404 @ 4""*16MM",-500,1700,850000,85000,견적
2021-07-26,(주)진성이엔씨,"TU-FLEX 옵셋 #60 @ 4""*2T*16MM",-400,1300,520000,52000,견적
2021-06-12,동보건재,입금,0,0,610000,0,입금
2021-07-24,아시아예장,,0,0,294250,0,입금
2021-07-26,박재환,"아카시 절단석 프리미엄 @ 4""*16MM",-100,550,55000,0,외출
2021-07-26,박재환,"아카시 절단석 프리미엄 @ 5""*16MM",-100,650,65000,0,외출
2021-07-26,박재환,"TU-PLUS 101404 @ 4""*16MM",-500,1100,550000,0,외출
2021-07-26,박재환,"TU-FLEX 옵셋 #60 @ 4""*2T*16MM",-400,800,320000,0,외출
2021-07-26,박재환,입금[영신건재,0,0,584000,0,입금
2021-07-26,박재환,수당[영신건재,0,0,-185000,0,출금
2021-07-26,한신그레이스,출금[결제,0,0,-6020080,0,출금
2021-07-26,효인,"3M 절단석 01994(new) @ 4""",5000,2000,-10000000,-1000000,외입
2021-07-26,효인,출금[결제,0,0,-11000000,0,출금
2021-07-26,유재환,"레즈본2 절단석 @ 4""",-50,500,25000,0,외출
2021-07-26,유재환,입금,0,0,25000,0,입금
2021-07-26,삼일건재종합상사,"제일 절단석 흑돌 @ 14""",-50,2200,110000,11000,외출
2021-07-26,삼일건재종합상사,"3M 절단석 프리미엄 @ 14""",-25,4800,120000,12000,외출
2021-07-26,삼일건재종합상사,"티롤릿 절단석 블루 @ 5""",-100,1600,160000,16000,외출
2021-07-26,삼일건재종합상사,"페어드 절단석 @ 5""",-100,1700,170000,17000,외출
2021-07-26,대륙상사.,휘 KF94 황사방역마스크,-1400,150,210000,21000,외출
2021-07-23,전일안전공구,입금,0,0,92400,0,입금
2021-07-20,(주)한국기업,할인,-1,89374,89374,8937,할인
2021-07-26,에이엠티인터내셔널,"티롤릿 절단석 레드 @ 5""",-600,1300,780000,78000,외출
2021-07-26,(주)리오통상,입금,0,0,2145000,0,입금
2021-07-27,원주공구종합상사,"티롤릿 절단석 블루 @ 5""",-600,1550,930000,93000,외출
2021-07-26,제일연마영업소,"제일 연마석 흑돌 @ 4""*6T",2000,420,-840000,0,외입
2021-07-27,박재환,입금[현도철물,0,0,300000,0,입금
2021-07-27,박재환,수당,0,0,-125000,0,출금
2021-07-27,박재환,"레즈본2 절단석 @ 4""",-600,500,300000,0,외출
2021-07-27,박재환,디펜코 블랙 덴탈마스크,-300,70,21000,0,외출
2021-07-27,대명종합전기상사,입금,0,0,577500,0,입금
2021-07-27,박재환,"레즈본2 절단석 @ 5""",-100,600,60000,0,외출
2021-07-26,일성철물건재,입금,0,0,819610,0,입금
2021-07-26,TU글로벌,"TU-FLEX 옵셋 #24 @ 4""*6T*16MM",400,800,-320000,-32000,외입
2021-07-26,TU글로벌,"TU-FLEX 옵셋 #36 @ 4""*3T*16MM",1200,650,-780000,-78000,외입
2021-07-26,TU글로벌,"TU-FLEX 옵셋 #60 @ 4""*2T*16MM",1200,650,-780000,-78000,외입
2021-07-26,TU글로벌,"TU-FLEX 옵셋 #80 @ 4""*2T*16MM",400,650,-260000,-26000,외입
2021-07-26,현도종합철물,"아카시 절단석 프리미엄 @ 4""*16MM",-200,1000,200000,0,견적
2021-07-26,현도종합철물,"아카시 절단석 프리미엄 @ 5""*16MM",-100,1000,100000,0,견적
2021-07-27,주식회사 성보종합상사,"티롤릿 절단석 (new)블루 @ 4""",-600,1100,660000,66000,외출
2021-07-27,주식회사 성보종합상사,"티롤릿 절단석 블루 @ 5""",-600,1400,840000,84000,외출
2021-07-27,나루종합상사,"레즈본2 절단석 @ 4""",-600,700,420000,42000,견적
2021-07-27,나루종합상사,"다이센 절단석 하드타입 @ 5""",-600,900,540000,54000,견적
2021-07-28,유영찬,"다이센 절단석 하드타입 @ 5""",-600,650,390000,0,외출
2021-07-28,유영찬,디월트 임팩드라(베어툴) @ DCF887,-1,144000,144000,0,외출
2021-07-28,경진공구,디월트 임팩드라(베어툴) @ DCF887,1,135000,-135000,0,외입
2021-07-28,경진공구,"고속절단기 디월트 @ 14""",1,138000,-138000,0,외입
2021-07-28,경진공구,"3M 푸른돌 #60 @ 4""*2T",-160,1600,256000,0,외출
2021-07-28,제일연마영업소,출금[결제,0,0,-4000000,0,출금
2021-07-28,우일건재,"3M 절단석 65139(큐) @ 5""",-150,3400,510000,0,외출
2021-06-07,우일건재,입금,0,0,618000,0,입금
2021-07-28,우일건재,※3M절단석8월1일자5%인상,0,0,0,0,안내
